SCORES_TXT_BEGIN_0 0 10 9 BLEU
10 13 7 12 4 11 2 10 13 
11 13 6 12 4 11 2 10 13 
10 13 8 12 6 11 4 10 13 
10 13 6 12 5 11 4 10 13 
11 13 7 12 5 11 3 10 13 
10 13 7 12 5 11 3 10 13 
10 13 8 12 5 11 3 10 13 
11 13 5 12 4 11 3 10 13 
10 13 7 12 5 11 3 10 13 
11 14 8 13 5 12 3 11 13 
10 13 7 12 4 11 0 10 13 
11 14 8 13 5 12 3 11 13 
11 13 8 12 6 11 4 10 13 
11 13 7 12 4 11 1 10 13 
10 13 5 12 4 11 3 10 13 
11 13 7 12 5 11 3 10 13 
11 13 7 12 4 11 2 10 13 
10 13 6 12 4 11 2 10 13 
10 13 7 12 4 11 2 10 13 
11 13 7 12 5 11 3 10 13 
11 13 7 12 4 11 2 10 13 
10 13 6 12 4 11 2 10 13 
10 13 8 12 5 11 2 10 13 
10 13 8 12 6 11 4 10 13 
11 13 7 12 4 11 2 10 13 
10 13 7 12 4 11 2 10 13 
10 13 7 12 5 11 3 10 13 
10 13 5 12 4 11 3 10 13 
10 13 8 12 6 11 4 10 13 
10 13 8 12 6 11 4 10 13 
11 13 6 12 5 11 4 10 13 
11 13 7 12 5 11 4 10 13 
11 13 8 12 4 11 2 10 13 
11 13 7 12 4 11 0 10 13 
11 13 8 12 6 11 4 10 13 
10 13 7 12 5 11 3 10 13 
10 13 8 12 6 11 4 10 13 
10 13 7 12 5 11 3 10 13 
11 14 7 13 4 12 2 11 13 
11 14 8 13 5 12 3 11 13 
10 13 8 12 5 11 3 10 13 
11 13 5 12 4 11 3 10 13 
11 13 6 12 3 11 2 10 13 
11 13 8 12 6 11 4 10 13 
11 14 7 13 4 12 2 11 13 
11 13 7 12 4 11 2 10 13 
11 14 7 13 4 12 2 11 13 
10 13 5 12 3 11 1 10 13 
10 13 6 12 4 11 2 10 13 
10 13 8 12 6 11 4 10 13 
11 13 7 12 5 11 4 10 13 
10 13 6 12 3 11 1 10 13 
10 13 5 12 3 11 1 10 13 
11 13 7 12 5 11 4 10 13 
10 13 5 12 3 11 1 10 13 
10 13 7 12 4 11 2 10 13 
10 13 7 12 5 11 3 10 13 
10 13 8 12 6 11 4 10 13 
11 13 7 12 5 11 3 10 13 
10 13 6 12 3 11 0 10 13 
10 13 8 12 6 11 4 10 13 
12 14 8 13 5 12 3 11 13 
11 13 8 12 6 11 4 10 13 
10 13 7 12 4 11 2 10 13 
10 13 7 12 4 11 2 10 13 
12 14 7 13 4 12 2 11 13 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 5 100 9 BLEU
9 9 8 8 7 7 6 6 9 
8 9 6 8 4 7 3 6 9 
9 10 7 9 6 8 5 7 9 
8 9 6 8 5 7 4 6 9 
8 10 5 9 3 8 2 7 9 
7 9 4 8 2 7 1 6 9 
9 10 7 9 5 8 3 7 9 
8 9 5 8 2 7 0 6 9 
8 9 5 8 3 7 2 6 9 
8 10 5 9 3 8 2 7 9 
9 9 6 8 3 7 1 6 9 
9 9 6 8 3 7 2 6 9 
8 9 4 8 1 7 0 6 9 
8 9 5 8 2 7 1 6 9 
8 10 6 9 5 8 4 7 9 
9 9 5 8 3 7 2 6 9 
9 9 5 8 1 7 0 6 9 
8 9 4 8 2 7 1 6 9 
9 9 6 8 3 7 1 6 9 
9 9 6 8 4 7 2 6 9 
8 9 5 8 2 7 0 6 9 
7 10 4 9 2 8 1 7 9 
8 9 5 8 2 7 0 6 9 
9 9 5 8 2 7 1 6 9 
9 9 5 8 3 7 1 6 9 
8 9 5 8 1 7 0 6 9 
8 9 4 8 1 7 0 6 9 
8 9 5 8 3 7 2 6 9 
9 10 6 9 3 8 1 7 9 
7 9 3 8 1 7 0 6 9 
8 9 4 8 1 7 0 6 9 
8 9 4 8 2 7 1 6 9 
8 9 6 8 3 7 1 6 9 
9 9 6 8 4 7 3 6 9 
8 9 4 8 3 7 2 6 9 
9 9 6 8 3 7 1 6 9 
9 11 6 10 4 9 2 8 9 
8 10 5 9 3 8 1 7 9 
8 10 4 9 1 8 0 7 9 
9 9 5 8 3 7 1 6 9 
9 9 5 8 2 7 0 6 9 
8 9 4 8 2 7 0 6 9 
8 10 5 9 2 8 0 7 9 
9 9 6 8 4 7 2 6 9 
8 9 4 8 3 7 2 6 9 
9 9 5 8 2 7 0 6 9 
8 9 3 8 1 7 0 6 9 
8 10 4 9 2 8 1 7 9 
9 9 5 8 1 7 0 6 9 
9 9 5 8 3 7 2 6 9 
9 10 5 9 2 8 0 7 9 
8 10 4 9 2 8 1 7 9 
9 9 6 8 3 7 1 6 9 
8 9 6 8 4 7 3 6 9 
8 9 4 8 1 7 0 6 9 
8 9 5 8 2 7 1 6 9 
8 10 4 9 1 8 0 7 9 
9 10 6 9 3 8 1 7 9 
8 11 4 10 2 9 1 8 9 
9 9 5 8 4 7 3 6 9 
7 9 3 8 1 7 0 6 9 
8 10 5 9 2 8 1 7 9 
9 9 6 8 4 7 2 6 9 
8 9 5 8 1 7 0 6 9 
9 10 6 9 4 8 2 7 9 
8 9 4 8 3 7 2 6 9 
9 9 5 8 1 7 0 6 9 
7 10 3 9 1 8 0 7 9 
8 9 4 8 2 7 1 6 9 
9 9 6 8 4 7 2 6 9 
8 9 4 8 2 7 1 6 9 
9 10 6 9 4 8 2 7 9 
9 10 5 9 2 8 1 7 9 
8 10 5 9 2 8 0 7 9 
8 9 4 8 2 7 1 6 9 
9 10 5 9 2 8 1 7 9 
9 10 5 9 2 8 0 7 9 
7 9 3 8 2 7 1 6 9 
9 9 6 8 4 7 2 6 9 
9 9 5 8 2 7 1 6 9 
8 9 4 8 2 7 1 6 9 
9 10 5 9 3 8 2 7 9 
8 9 5 8 3 7 1 6 9 
9 10 5 9 2 8 1 7 9 
8 9 4 8 2 7 1 6 9 
9 9 6 8 4 7 2 6 9 
8 10 4 9 2 8 1 7 9 
8 10 4 9 1 8 0 7 9 
9 9 6 8 3 7 1 6 9 
8 9 4 8 0 7 0 6 9 
8 10 4 9 2 8 0 7 9 
9 9 5 8 2 7 1 6 9 
9 9 6 8 4 7 2 6 9 
8 10 5 9 3 8 2 7 9 
9 10 6 9 3 8 2 7 9 
9 10 6 9 4 8 2 7 9 
8 9 4 8 1 7 0 6 9 
9 9 6 8 5 7 4 6 9 
9 9 5 8 2 7 1 6 9 
8 10 4 9 1 8 0 7 9 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 6 2 9 BLEU
40 40 39 39 38 38 37 37 40 
39 40 37 39 35 38 33 37 40 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 7 1 9 BLEU
1 1 0 0 0 0 0 0 1 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 8 100 9 BLEU
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
6 8 2 7 0 6 0 5 7 
6 8 3 7 0 6 0 5 7 
6 8 3 7 1 6 0 5 7 
5 7 3 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
5 7 2 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
5 7 3 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 2 6 1 5 0 4 7 
5 7 3 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 3 6 2 5 1 4 7 
5 7 3 6 0 5 0 4 7 
6 8 4 7 2 6 1 5 7 
6 8 1 7 0 6 0 5 7 
6 8 2 7 0 6 0 5 7 
5 7 1 6 0 5 0 4 7 
6 8 3 7 1 6 0 5 7 
5 7 2 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
6 8 2 7 0 6 0 5 7 
5 7 3 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 3 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 3 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
5 7 2 6 1 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 3 6 2 5 1 4 7 
6 8 3 7 1 6 0 5 7 
5 7 1 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
6 8 4 7 2 6 1 5 7 
5 7 1 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 3 6 0 5 0 4 7 
5 7 3 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
5 7 1 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
6 8 3 7 0 6 0 5 7 
6 8 3 7 0 6 0 5 7 
6 8 3 7 0 6 0 5 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 1 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 1 5 0 4 7 
5 7 3 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
6 8 1 7 0 6 0 5 7 
6 8 2 7 0 6 0 5 7 
6 8 1 7 0 6 0 5 7 
6 8 2 7 0 6 0 5 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
5 7 1 6 0 5 0 4 7 
6 8 2 7 0 6 0 5 7 
6 8 2 7 0 6 0 5 7 
5 7 2 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 2 6 1 5 0 4 7 
5 7 1 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
5 7 2 6 0 5 0 4 7 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 9 46 9 BLEU
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
1 4 0 3 0 2 0 1 4 
2 5 1 4 0 3 0 2 4 
1 4 0 3 0 2 0 1 4 
2 5 1 4 0 3 0 2 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
1 4 0 3 0 2 0 1 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
1 4 0 3 0 2 0 1 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
2 5 1 4 0 3 0 2 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
1 4 0 3 0 2 0 1 4 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 10 3 9 BLEU
28 32 24 31 21 30 18 29 32 
28 32 24 31 21 30 18 29 32 
28 32 24 31 21 30 18 29 32 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 11 13 9 BLEU
25 27 22 26 20 25 18 24 27 
24 27 20 26 17 25 14 24 27 
25 27 20 26 17 25 14 24 27 
24 27 20 26 17 25 15 24 27 
24 27 20 26 17 25 14 24 27 
24 27 19 26 14 25 11 24 27 
24 27 18 26 14 25 11 24 27 
24 27 20 26 17 25 14 24 27 
25 27 22 26 20 25 18 24 27 
23 27 18 26 14 25 11 24 27 
24 27 19 26 16 25 13 24 27 
25 27 21 26 18 25 15 24 27 
23 27 18 26 14 25 11 24 27 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 12 83 9 BLEU
14 16 11 15 9 14 7 13 16 
13 16 9 15 7 14 5 13 16 
12 16 8 15 6 14 4 13 16 
13 16 9 15 7 14 5 13 16 
14 16 11 15 9 14 7 13 16 
14 16 11 15 9 14 7 13 16 
13 16 9 15 7 14 5 13 16 
13 16 9 15 6 14 4 13 16 
13 16 9 15 7 14 5 13 16 
13 16 9 15 6 14 4 13 16 
12 16 8 15 6 14 4 13 16 
13 16 9 15 7 14 5 13 16 
12 16 7 15 4 14 2 13 16 
13 16 9 15 7 14 5 13 16 
12 16 8 15 6 14 4 13 16 
13 16 10 15 8 14 6 13 16 
15 17 12 16 9 15 7 14 16 
15 17 13 16 11 15 9 14 16 
13 16 9 15 6 14 4 13 16 
12 16 8 15 6 14 4 13 16 
14 16 10 15 7 14 5 13 16 
13 16 6 15 3 14 2 13 16 
14 16 10 15 7 14 5 13 16 
12 16 7 15 4 14 2 13 16 
12 16 8 15 6 14 4 13 16 
13 16 9 15 6 14 4 13 16 
13 16 9 15 6 14 4 13 16 
14 17 10 16 7 15 5 14 16 
13 16 10 15 8 14 6 13 16 
14 17 11 16 9 15 7 14 16 
13 16 9 15 6 14 4 13 16 
12 16 8 15 6 14 4 13 16 
14 16 11 15 9 14 7 13 16 
12 16 7 15 4 14 2 13 16 
12 16 8 15 6 14 4 13 16 
14 16 10 15 7 14 5 13 16 
14 16 9 15 6 14 4 13 16 
12 16 8 15 6 14 4 13 16 
11 16 7 15 5 14 3 13 16 
14 16 9 15 5 14 3 13 16 
12 16 8 15 6 14 4 13 16 
14 16 7 15 3 14 2 13 16 
12 16 7 15 4 14 2 13 16 
13 16 9 15 7 14 5 13 16 
13 16 10 15 8 14 6 13 16 
13 17 9 16 6 15 4 14 16 
13 16 9 15 6 14 4 13 16 
14 17 10 16 7 15 5 14 16 
13 17 10 16 8 15 6 14 16 
13 16 10 15 8 14 6 13 16 
14 17 11 16 9 15 7 14 16 
13 16 8 15 5 14 3 13 16 
15 17 13 16 11 15 9 14 16 
15 17 12 16 9 15 7 14 16 
12 16 8 15 6 14 4 13 16 
14 16 10 15 7 14 5 13 16 
14 16 10 15 7 14 4 13 16 
13 16 6 15 3 14 2 13 16 
14 16 10 15 7 14 5 13 16 
13 16 10 15 8 14 6 13 16 
12 16 7 15 4 14 2 13 16 
11 16 7 15 5 14 3 13 16 
12 16 8 15 6 14 4 13 16 
12 16 7 15 4 14 2 13 16 
13 16 9 15 7 14 5 13 16 
13 16 8 15 5 14 3 13 16 
14 17 11 16 9 15 7 14 16 
14 16 9 15 6 14 5 13 16 
13 16 9 15 5 14 2 13 16 
13 16 10 15 8 14 6 13 16 
13 16 6 15 3 14 2 13 16 
14 16 9 15 5 14 3 13 16 
13 16 8 15 5 14 3 13 16 
14 16 9 15 5 14 2 13 16 
14 16 10 15 7 14 5 13 16 
12 16 8 15 5 14 3 13 16 
14 16 9 15 5 14 2 13 16 
12 16 8 15 6 14 4 13 16 
13 16 8 15 4 14 2 13 16 
14 16 10 15 7 14 5 13 16 
12 16 8 15 6 14 4 13 16 
13 16 7 15 4 14 3 13 16 
14 17 10 16 6 15 4 14 16 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 13 45 9 BLEU
21 24 18 23 16 22 15 21 24 
20 24 18 23 16 22 15 21 24 
21 24 18 23 16 22 15 21 24 
20 24 16 23 13 22 11 21 24 
20 24 18 23 16 22 15 21 24 
20 24 16 23 13 22 11 21 24 
21 24 18 23 16 22 15 21 24 
20 24 17 23 14 22 13 21 24 
19 24 16 23 13 22 11 21 24 
21 24 17 23 15 22 14 21 24 
21 24 17 23 14 22 13 21 24 
20 24 16 23 13 22 11 21 24 
22 25 17 24 16 23 15 22 24 
21 24 17 23 14 22 13 21 24 
21 24 17 23 15 22 14 21 24 
20 24 18 23 16 22 15 21 24 
21 24 17 23 15 22 14 21 24 
20 24 17 23 14 22 13 21 24 
20 24 17 23 15 22 14 21 24 
19 24 16 23 13 22 11 21 24 
20 24 16 23 13 22 11 21 24 
20 24 18 23 16 22 15 21 24 
21 24 18 23 16 22 15 21 24 
21 24 17 23 14 22 13 21 24 
21 24 16 23 14 22 13 21 24 
21 24 17 23 14 22 13 21 24 
21 24 17 23 14 22 13 21 24 
19 24 16 23 13 22 11 21 24 
20 24 16 23 13 22 11 21 24 
21 24 18 23 16 22 15 21 24 
21 24 18 23 16 22 15 21 24 
19 24 14 23 10 22 7 21 24 
21 24 17 23 14 22 13 21 24 
20 24 16 23 13 22 11 21 24 
20 24 16 23 13 22 11 21 24 
21 25 17 24 16 23 15 22 24 
19 24 15 23 11 22 9 21 24 
21 24 16 23 13 22 12 21 24 
20 24 17 23 14 22 13 21 24 
21 24 17 23 14 22 12 21 24 
21 24 17 23 14 22 13 21 24 
20 24 17 23 15 22 14 21 24 
20 24 18 23 16 22 15 21 24 
20 24 18 23 16 22 15 21 24 
20 24 15 23 12 22 10 21 24 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 14 14 9 BLEU
23 28 17 27 12 26 7 25 28 
22 28 15 27 9 26 4 25 28 
22 28 15 27 9 26 4 25 28 
22 28 16 27 11 26 7 25 28 
21 28 14 27 8 26 4 25 28 
21 28 14 27 8 26 4 25 28 
23 28 17 27 12 26 7 25 28 
23 28 17 27 12 26 7 25 28 
22 28 15 27 9 26 4 25 28 
23 28 15 27 9 26 4 25 28 
22 28 14 27 9 26 4 25 28 
23 28 15 27 10 26 5 25 28 
22 28 15 27 9 26 4 25 28 
22 28 15 27 9 26 4 25 28 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 15 4 9 BLEU
20 25 15 24 12 23 10 22 25 
20 25 15 24 12 23 10 22 25 
20 25 15 24 12 23 10 22 25 
20 25 15 24 12 23 10 22 25 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 16 100 9 BLEU
7 9 5 8 3 7 1 6 9 
8 9 6 8 4 7 2 6 9 
8 9 6 8 4 7 2 6 9 
7 9 5 8 3 7 1 6 9 
9 9 8 8 7 7 6 6 9 
8 9 6 8 4 7 2 6 9 
6 9 4 8 2 7 1 6 9 
6 9 4 8 2 7 1 6 9 
7 9 4 8 2 7 1 6 9 
7 9 4 8 2 7 1 6 9 
8 9 4 8 2 7 1 6 9 
7 10 5 9 2 8 0 7 9 
8 10 6 9 3 8 1 7 9 
7 9 4 8 2 7 1 6 9 
6 9 4 8 2 7 1 6 9 
7 9 5 8 3 7 1 6 9 
7 9 4 8 2 7 1 6 9 
8 9 4 8 2 7 1 6 9 
8 10 6 9 3 8 1 7 9 
8 9 6 8 4 7 3 6 9 
7 10 5 9 2 8 0 7 9 
7 9 5 8 3 7 1 6 9 
6 9 4 8 2 7 0 6 9 
6 9 4 8 2 7 1 6 9 
7 9 5 8 3 7 2 6 9 
7 9 5 8 3 7 1 6 9 
8 9 6 8 4 7 3 6 9 
7 9 5 8 3 7 1 6 9 
7 9 5 8 3 7 2 6 9 
6 9 4 8 2 7 0 6 9 
9 10 8 9 6 8 5 7 9 
7 9 5 8 3 7 1 6 9 
8 10 6 9 3 8 1 7 9 
6 9 4 8 2 7 0 6 9 
7 9 4 8 2 7 0 6 9 
8 9 6 8 4 7 2 6 9 
8 9 7 8 6 7 5 6 9 
6 10 4 9 1 8 0 7 9 
7 9 5 8 3 7 2 6 9 
5 9 3 8 2 7 1 6 9 
6 10 4 9 1 8 0 7 9 
6 9 3 8 0 7 0 6 9 
5 9 3 8 2 7 1 6 9 
6 9 3 8 2 7 1 6 9 
7 10 4 9 1 8 0 7 9 
7 9 5 8 3 7 1 6 9 
7 9 5 8 3 7 1 6 9 
8 9 4 8 2 7 1 6 9 
7 10 4 9 1 8 0 7 9 
7 9 3 8 0 7 0 6 9 
8 9 4 8 2 7 1 6 9 
7 9 3 8 2 7 1 6 9 
8 10 4 9 1 8 0 7 9 
6 9 3 8 1 7 0 6 9 
8 9 3 8 0 7 0 6 9 
6 9 3 8 2 7 1 6 9 
8 9 7 8 4 7 1 6 9 
6 9 3 8 1 7 0 6 9 
6 9 4 8 2 7 0 6 9 
7 9 4 8 2 7 1 6 9 
7 10 4 9 1 8 0 7 9 
6 10 4 9 1 8 0 7 9 
7 10 5 9 2 8 0 7 9 
8 9 6 8 4 7 2 6 9 
6 9 3 8 2 7 1 6 9 
6 9 3 8 2 7 1 6 9 
7 10 4 9 1 8 0 7 9 
7 9 3 8 1 7 0 6 9 
7 9 4 8 2 7 0 6 9 
5 9 3 8 1 7 0 6 9 
8 10 4 9 1 8 0 7 9 
6 9 3 8 2 7 1 6 9 
