FEATURES_TXT_BEGIN_0 0 8 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-1.5919 0 -7.56801 -1.25477 0 -10.3513 -8 -70.9467 -20 19 -61.7032 -63.0971 -1.91377 -1.91406 
-2.53659 0 0 -2.02541 0 0 0 -79.3008 -21 19 -68.6016 -62.3828 -12.5261 -5.55165 
-1.97657 0 0 -1.46539 0 0 0 -82.7924 -21 19 -67.7778 -61.5564 -9.88702 -2.91259 
-1.63981 0 -16.4019 -1.12892 0 -1.60944 -6 -73.8884 -20 19 -59.7573 -61.1522 -1.75962 -1.75992 
-1.76655 0 -8.8339 -1.25477 0 -10.0148 -6 -71.3262 -20 19 -61.3004 -62.6929 -2.60691 -2.60721 
-1.23545 -2.83321 -7.30317 -1.31508 -4.59512 -6.32972 -4 -73.4383 -20 18 -59.593 -61.5564 -1.11466 -1.06677 
-1.25542 -1.94591 -7.56801 -1.25478 0 -10.7798 -4 -72.4805 -20 19 -61.7032 -63.0971 -1.91377 -1.91406 
-1.25542 -1.60944 -7.56801 -1.25478 0 -10.4433 -4 -72.6753 -20 19 -61.3004 -62.6929 -2.60691 -2.60721 
-1.5919 0 -1.60944 -1.25477 0 -10.3513 -8 -69.8174 -21 19 -69.3209 -63.0971 -10.7343 -3.75989 
-2.14678 0 0 -2.14583 0 0 0 -80.9283 -20 18 -62.3307 -68.258 -4.51586 -5.86531 
-1.59205 0 -18.3379 -0.744245 0 -3.55535 -8 -69.5053 -20 19 -61.7032 -63.0971 -1.91377 -1.91406 
-1.46545 0 -16.4019 -1.12892 0 -1.94591 -6 -74.7166 -20 19 -60.1601 -61.5564 -1.06647 -1.06677 
-1.5922 0 -8.8339 -1.25477 0 -10.3513 -6 -72.3391 -20 19 -61.7032 -63.0971 -1.91377 -1.91406 
-1.6401 0 -7.56801 -1.12862 0 -10.0148 -8 -73.8884 -20 19 -59.7573 -61.1522 -1.75962 -1.75992 
-2.10316 0 0 -3.20068 0 0 0 -80.9998 -21 19 -68.992 -63.0971 -10.7244 -3.47221 
-2.15137 0 0 -3.24888 0 0 0 -82.8997 -21 19 -67.0461 -61.1522 -10.5702 -3.31806 
-2.09858 0 0 -2.09763 0 0 0 -80.0088 -20 18 -64.2765 -70.2029 -4.67001 -6.01946 
-2.00784 0 0 -3.10551 0 0 0 -81.2686 -21 20 -70.3569 -63.0971 -10.7245 -3.47221 
-1.46545 0 -10.4433 -1.12892 0 -1.94591 -6 -73.5874 -21 19 -67.7778 -61.5564 -9.88702 -2.91259 
-2.36223 0 0 -1.85105 0 0 0 -81.1708 -21 19 -69.0043 -62.787 -11.8329 -4.8585 
-2.02547 0 -16.4019 -1.51458 0 -1.60944 -6 -72.2668 -20 19 -60.9839 -62.3828 -3.70553 -3.70583 
-2.05604 0 0 -3.15371 0 0 0 -83.1685 -21 20 -68.4111 -61.1522 -10.5704 -3.31806 
-1.46575 0 -7.56801 -1.12862 0 -10.3513 -8 -74.7166 -20 19 -60.1601 -61.5564 -1.06647 -1.06677 
-2.41044 0 0 -1.89926 0 0 0 -83.0707 -21 19 -67.0585 -60.8421 -11.6788 -4.70435 
-1.66931 -2.83321 -7.30317 -1.74895 -4.59512 -6.32972 -4 -73.7167 -20 18 -58.8737 -60.8421 -2.90642 -2.85853 
-1.6404 0 -8.8339 -1.12862 0 -10.0148 -6 -75.0962 -20 19 -59.7573 -61.1522 -1.75962 -1.75992 
-1.97243 0 0 -1.97148 0 0 0 -82.7983 -20 18 -62.7335 -68.6622 -3.82271 -5.17216 
-1.12927 -1.94591 -7.56801 -1.12863 0 -10.7798 -4 -76.2505 -20 19 -60.1601 -61.5564 -1.06647 -1.06677 
-1.12927 -1.60944 -7.56801 -1.12863 0 -10.4433 -4 -76.4452 -20 19 -59.7573 -61.1522 -1.75962 -1.75992 
-1.85112 0 -16.4019 -1.51458 0 -1.94591 -6 -73.0951 -20 19 -61.3867 -62.787 -3.01238 -3.01268 
-1.46575 0 -1.60944 -1.12862 0 -10.3513 -8 -73.5874 -21 19 -67.7778 -61.5564 -9.88702 -2.91259 
-1.4659 0 -18.3379 -0.618093 0 -3.55535 -8 -73.2752 -20 19 -60.1601 -61.5564 -1.06647 -1.06677 
-2.02576 0 -7.56801 -1.51428 0 -10.0148 -8 -72.2668 -20 19 -60.9839 -62.3828 -3.70553 -3.70583 
-1.25602 0 -1.94591 -1.25448 0 -19.1852 -6 -72.8625 -20 19 -61.7032 -63.0971 -1.91377 -1.91406 
-1.41466 -4.59512 -6.20456 -1.35107 -2.70805 -7.42833 -6 -74.5366 -20 19 -59.7573 -61.1522 -1.75962 -1.75992 
-1.25602 0 -1.60944 -1.25448 0 -18.8487 -6 -73.0867 -20 19 -61.3004 -62.6929 -2.60691 -2.60721 
-1.4098 -2.19723 -7.30317 -1.48944 -4.59512 -5.69373 -4 -74.3226 -20 18 -60.7333 -62.6929 -2.6551 -2.60721 
-1.7664 0 -18.3379 -0.744245 0 -3.21888 -8 -71.3479 -20 19 -61.3004 -62.6929 -2.60691 -2.60721 
-1.46605 0 -8.8339 -1.12862 0 -10.3513 -6 -76.1091 -20 19 -60.1601 -61.5564 -1.06647 -1.06677 
-2.53703 0 0 -3.63455 0 0 0 -81.2782 -21 19 -68.2727 -62.3828 -12.5161 -5.26397 
-1.97701 0 0 -3.07453 0 0 0 -84.7698 -21 19 -67.4489 -61.5564 -9.87708 -2.62491 
-1.85112 0 -10.4433 -1.51458 0 -1.94591 -6 -71.9658 -21 19 -69.0043 -62.787 -11.8329 -4.8585 
-1.25925 0 -10.4433 -1.2546 0 -7.82604 -10 -72.1252 -20 18 -61.1316 -62.6929 -2.60691 -2.60721 
-2.53244 0 0 -2.5315 0 0 0 -80.2871 -20 18 -63.5572 -69.4887 -6.46177 -7.81122 
-2.44171 0 0 -3.53937 0 0 0 -81.5469 -21 20 -69.6376 -62.3828 -12.5163 -5.26397 
-1.88169 0 0 -2.97936 0 0 0 -85.0385 -21 20 -68.8139 -61.5564 -9.87723 -2.62491 
-1.85141 0 -7.56801 -1.51428 0 -10.3513 -8 -73.0951 -20 19 -61.3867 -62.787 -3.01238 -3.01268 
-2.23608 0 0 -1.7249 0 0 0 -84.9408 -21 19 -67.4613 -61.2463 -10.9856 -4.0112 
-1.89932 0 -16.4019 -1.38843 0 -1.60944 -6 -76.0367 -20 19 -59.4408 -60.8421 -2.85823 -2.85853 
-2.02606 0 -8.8339 -1.51428 0 -10.0148 -6 -73.4746 -20 19 -60.9839 -62.3828 -3.70553 -3.70583 
-1.49496 -2.83321 -7.30317 -1.57459 -4.59512 -6.32972 -4 -75.5867 -20 18 -59.2765 -61.2463 -2.21327 -2.16538 
-1.51494 -1.94591 -7.56801 -1.51429 0 -10.7798 -4 -74.6289 -20 19 -61.3867 -62.787 -3.01238 -3.01268 
-1.51494 -1.60944 -7.56801 -1.51429 0 -10.4433 -4 -74.8237 -20 19 -60.9839 -62.3828 -3.70553 -3.70583 
-1.49038 0 -10.9248 -1.36675 0 -9.03777 -8 -74.7022 -20 18 -59.1902 -61.1522 -1.80781 -1.75992 
-0.748717 0 -3.21888 -1.25431 0 -16.6599 -10 -72.1928 -20 18 -61.1316 -62.6929 -2.60691 -2.60721 
-1.85141 0 -1.60944 -1.51428 0 -10.3513 -8 -71.9658 -21 19 -69.0043 -62.787 -11.8329 -4.8585 
-2.40629 0 0 -2.40535 0 0 0 -83.0766 -20 18 -62.0142 -67.948 -5.61447 -6.96392 
-1.85156 0 -18.3379 -1.00376 0 -3.55535 -8 -71.6537 -20 19 -61.3867 -62.787 -3.01238 -3.01268 
-1.25542 -1.94591 -1.60944 -1.25478 0 -10.7798 -4 -74.187 -21 19 -69.3209 -63.0971 -10.7343 -3.75989 
-1.72497 0 -16.4019 -1.38843 0 -1.94591 -6 -76.865 -20 19 -59.8436 -61.2463 -2.16508 -2.16538 
-1.24031 -4.59512 -6.20456 -1.17672 -2.70805 -7.42833 -6 -76.4067 -20 19 -60.1601 -61.5564 -1.06647 -1.06677 
-1.23545 -2.19723 -7.30317 -1.31508 -4.59512 -5.69373 -4 -76.1926 -20 18 -61.1361 -63.0971 -1.96196 -1.91406 
-1.85171 0 -8.8339 -1.51428 0 -10.3513 -6 -74.4875 -20 19 -61.3867 -62.787 -3.01238 -3.01268 
-1.22587 0 -9.5004 -1.48846 0 -13.2891 -10 -72.6367 -20 19 -59.7573 -61.1522 -1.75962 -1.75992 
-1.89961 0 -7.56801 -1.38813 0 -10.0148 -8 -76.0367 -20 19 -59.4408 -60.8421 -2.85823 -2.85853 
-2.36268 0 0 -3.46019 0 0 0 -83.1482 -21 19 -68.6755 -62.787 -11.823 -4.57082 
-1.12986 0 -1.94591 -1.12833 0 -19.1852 -6 -76.6324 -20 19 -60.1601 -61.5564 -1.06647 -1.06677 
-1.12986 0 -1.60944 -1.12833 0 -18.8487 -6 -76.8566 -20 19 -59.7573 -61.1522 -1.75962 -1.75992 
-2.27693 0 -7.56801 -1.25477 0 -2.12026 -8 -74.4212 -21 19 -68.5892 -62.6929 -11.4175 -4.16536 
-1.30159 0 -9.62556 -1.50413 0 -12.1905 -12 -72.0406 -20 18 -59.1902 -61.1522 -1.80781 -1.75992 
-1.64025 0 -18.3379 -0.618093 0 -3.21888 -8 -75.1178 -20 19 -59.7573 -61.1522 -1.75962 -1.75992 
-1.0849 0 -10.4433 -1.2546 0 -8.16252 -10 -73.7115 -20 18 -61.5344 -63.0971 -1.91377 -1.91406 
-2.41088 0 0 -3.5084 0 0 0 -85.0481 -21 19 -66.7296 -60.8421 -11.6688 -4.41667 
-2.35809 0 0 -2.35714 0 0 0 -82.1572 -20 18 -63.96 -69.8929 -5.76862 -7.11807 
-2.26735 0 0 -3.36502 0 0 0 -83.4169 -21 20 -70.0404 -62.787 -11.8231 -4.57082 
-1.72497 0 -10.4433 -1.38843 0 -1.94591 -6 -75.7357 -21 19 -67.4613 -61.2463 -10.9856 -4.0112 
-0.748717 0 -3.55535 -1.25431 0 -16.9964 -10 -72.9045 -20 18 -61.5344 -63.0971 -1.91377 -1.91406 
-1.44729 -3.49651 -8.05801 -1.55456 -5.86079 -6.20456 -4 -74.1894 -20 19 -61.3004 -62.6929 -2.60691 -2.60721 
-1.25572 -8.8339 -1.60944 -1.25478 -1.60944 -8.8339 -4 -76.1282 -20 19 -61.3004 -62.6929 -2.60691 -2.60721 
-1.25572 -8.8339 -1.94591 -1.25478 -1.94591 -8.8339 -4 -76.0194 -20 19 -61.7032 -63.0971 -1.91377 -1.91406 
-1.1331 0 -10.4433 -1.12845 0 -7.82604 -10 -75.8951 -20 18 -59.5885 -61.1522 -1.75962 -1.75992 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 4 100 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.723847 0 0 -0.213022 0 0 0 -47.5716 -13 11 -33.3109 -39.0785 -0.106328 -0.665943 
-1.03001 0 0 -0.519188 0 0 0 -48.4651 -13 11 -30.1959 -35.9582 -2.87892 -3.43853 
-1.20437 0 0 -0.693542 0 0 0 -47.4239 -13 11 -36.9015 -42.6638 -3.57207 -4.13168 
-0.691901 -4.20469 -5.52545 -0.189075 0 -4.20469 -4 -43.3192 -13 10 -32.4902 -39.0785 -0.105961 -0.665943 
-0.526121 0 -3.55535 -0.524847 0 -9.30538 -6 -43.8655 -13 10 -28.8867 -35.9582 -2.87855 -3.43853 
-0.779991 0 -5.52545 -0.18434 0 -7.7012 -6 -43.3192 -13 9 -31.9231 -39.0785 -0.15415 -0.665943 
-0.751326 0 -1.94591 -0.17798 -1.94591 -3.49651 -4 -48.5091 -13 10 -29.6288 -35.9582 -2.92711 -3.43853 
-1.23467 0 0 -0.723847 0 0 0 -49.2827 -14 12 -43.3623 -39.0785 -8.92703 -2.51177 
-0.469299 0 0 -0.466519 0 0 0 -55.0088 -13 13 -37.6395 -37.6526 -0.953775 -0.953627 
-0.691901 -1.94591 -5.52545 -0.189075 0 -1.94591 -4 -48.4651 -13 10 -29.3752 -35.9582 -2.87855 -3.43853 
-0.691901 -1.60944 -5.52545 -0.189075 0 -1.60944 -4 -43.0436 -13 10 -36.0809 -42.6638 -3.5717 -4.13168 
-1.54084 0 0 -1.03001 0 0 0 -50.1762 -14 12 -40.2473 -35.9582 -11.6996 -5.28436 
-0.775465 0 0 -0.772685 0 0 0 -55.9023 -13 13 -34.5245 -34.5323 -3.72636 -3.72622 
-0.751326 0 -4.20469 -0.17798 -4.20469 -3.49651 -4 -47.4977 -13 10 -32.7438 -39.0785 -0.154518 -0.665943 
-0.532847 0 -6.76964 -0.181075 0 -9.73014 -8 -42.7094 -13 10 -32.4902 -39.0785 -0.105961 -0.665943 
-1.08616 0 -5.52545 -0.18434 0 -5.44242 -6 -48.4651 -13 9 -28.8081 -35.9582 -2.92674 -3.43853 
-0.749685 0 -7.47136 -0.520811 0 -3.49651 -6 -48.5091 -13 9 -28.8081 -35.9582 -2.92674 -3.43853 
-1.26051 0 -5.52545 -0.18434 0 -5.10595 -6 -43.0436 -13 9 -35.5137 -42.6638 -3.61989 -4.13168 
-0.749685 0 -9.73014 -0.214645 0 -3.49651 -6 -47.4977 -13 9 -31.9231 -39.0785 -0.15415 -0.665943 
-0.751326 0 -1.60944 -0.17798 -1.60944 -3.49651 -4 -47.2788 -13 10 -36.3344 -42.6638 -3.62025 -4.13168 
-1.22994 0 0 -0.719112 0 0 0 -51.9527 -13 10 -35.8842 -46.1844 -2.86257 -4.77134 
-0.920377 0 -1.60944 -0.520111 0 -12.8019 -8 -46.3287 -13 9 -28.3196 -35.9582 -2.92674 -3.43853 
-1.5361 0 0 -1.02528 0 0 0 -52.8462 -13 10 -32.7692 -43.0641 -5.63516 -7.54393 
-0.182716 0 -3.55535 -0.177002 0 -7.8067 -12 -47.2203 -13 11 -30.1959 -35.9582 -2.87892 -3.43853 
-1.23431 0 0 -0.72348 0 0 0 -47.6902 -13 11 -41.0962 -46.8688 -8.01655 -8.57627 
-0.687231 0 -6.76964 -0.343459 0 -4.20469 -10 -47.5615 -13 10 -33.9751 -39.0785 -0.089979 -0.665943 
-0.749685 -1.94591 -5.52545 -0.18434 -1.94591 -3.49651 -8 -48.4651 -13 9 -28.8081 -35.9582 -2.92674 -3.43853 
-0.526121 0 -5.81413 -0.524847 0 -11.5642 -6 -47.405 -13 10 -32.0017 -39.0785 -0.105961 -0.665943 
-0.979533 0 0 -0.466519 0 0 0 -55.1192 -14 13 -45.2571 -37.6526 -9.77433 -2.79945 
-1.54047 0 0 -1.02965 0 0 0 -48.5836 -13 11 -37.9812 -43.7484 -10.7891 -11.3489 
-1.71519 0 0 -1.20437 0 0 0 -49.135 -14 12 -46.9529 -42.6638 -12.3928 -5.9775 
-0.949819 0 0 -0.947039 0 0 0 -54.8611 -13 13 -41.2301 -41.2379 -4.41951 -4.41936 
-1.20273 -4.20469 -5.52545 -0.699901 0 -4.20469 -4 -45.0303 -14 11 -42.5416 -39.0785 -8.92666 -2.51177 
-0.437352 -4.20469 -5.52545 -0.442573 0 -4.20469 -4 -50.7564 -13 12 -36.8188 -37.6526 -0.953408 -0.953627 
-1.2857 0 0 -0.772685 0 0 0 -56.0127 -14 13 -42.1421 -34.5323 -12.5469 -5.57204 
-1.03123 0 -10.0655 -0.0152952 0 -5.81413 -10 -47.3502 -13 10 -32.0017 -39.0785 -0.105961 -0.665943 
-0.524847 -1.94591 -8.96891 -0.524847 -7.35947 -1.94591 -8 -46.3287 -13 10 -28.8867 -35.9582 -2.87855 -3.43853 
-1.03695 0 -3.55535 -1.03567 0 -9.30538 -6 -45.5766 -14 11 -38.9381 -35.9582 -11.6992 -5.28436 
-0.749685 -4.20469 -5.52545 -0.18434 -4.20469 -3.49651 -8 -47.5716 -13 9 -31.9231 -39.0785 -0.15415 -0.665943 
-0.271572 0 -3.55535 -0.778344 0 -9.30538 -6 -51.3027 -13 12 -33.2153 -34.5323 -3.726 -3.72622 
-0.614211 0 -1.60944 -0.520111 0 -15.0607 -8 -48.1221 -13 9 -31.4346 -39.0785 -0.15415 -0.665943 
-1.29082 0 -5.52545 -0.695165 0 -7.7012 -6 -45.0303 -14 10 -41.9745 -39.0785 -8.97485 -2.51177 
-0.525442 0 -5.52545 -0.437837 0 -7.7012 -6 -50.7564 -13 11 -36.2517 -37.6526 -1.0016 -0.953627 
-1.26215 0 -1.94591 -0.688806 -1.94591 -3.49651 -4 -50.2202 -14 11 -39.6802 -35.9582 -11.7478 -5.28436 
-0.749685 0 -7.13489 -0.695165 0 -3.49651 -6 -47.2788 -13 9 -35.5137 -42.6638 -3.61989 -4.13168 
-0.496778 0 -1.94591 -0.431478 -1.94591 -3.49651 -4 -55.9463 -13 12 -33.9573 -34.5323 -3.77455 -3.72622 
-0.77642 0 -11.8552 -0.214645 0 -3.49651 -12 -47.363 -13 9 -31.9231 -39.0785 -0.15415 -0.665943 
-0.182716 0 -5.81413 -0.177002 0 -10.0655 -12 -47.724 -13 11 -33.3109 -39.0785 -0.106328 -0.665943 
-0.687231 0 -4.51086 -0.343459 0 -1.94591 -10 -53.8438 -13 10 -30.8601 -35.9582 -2.86257 -3.43853 
-0.715895 0 -8.0904 -0.349818 0 -4.20469 -12 -48.8876 -13 9 -33.1545 -39.0785 -0.0896118 -0.665943 
-0.919103 0 -8.96891 -0.520111 -7.35947 -5.44242 -10 -45.2025 -13 9 -28.3196 -35.9582 -2.92674 -3.43853 
-0.880953 0 -12.4362 -0.182764 0 -6.76964 -8 -47.2304 -13 9 -33.1545 -39.0785 -0.0896118 -0.665943 
-0.687231 0 -4.17439 -0.343459 0 -1.60944 -10 -48.5448 -13 10 -37.5658 -42.6638 -3.55572 -4.13168 
-0.852289 0 -8.85666 -0.176405 0 -4.51086 -6 -52.3762 -13 10 -30.8601 -35.9582 -2.86257 -3.43853 
-1.20273 -1.94591 -5.52545 -0.699901 0 -1.94591 -4 -50.1762 -14 11 -39.4267 -35.9582 -11.6992 -5.28436 
-0.437352 -1.94591 -5.52545 -0.442573 0 -1.94591 -4 -55.9023 -13 12 -33.7038 -34.5323 -3.726 -3.72622 
-0.71554 -2.56495 -6.91075 -0.204715 -6.91075 -2.56495 -6 -48.9179 -13 10 -33.9751 -39.0785 -0.0899789 -0.665943 
-1.20273 -1.60944 -5.52545 -0.699901 0 -1.60944 -4 -44.7547 -14 11 -46.1323 -42.6638 -12.3924 -5.97751 
-0.437352 -1.60944 -5.52545 -0.442573 0 -1.60944 -4 -50.4808 -13 12 -40.4095 -41.2379 -4.41914 -4.41936 
-0.746114 0 -16.0599 -0.214645 0 -3.49651 -14 -44.6044 -13 9 -31.9231 -39.0785 -0.15415 -0.665943 
-1.08259 0 -11.8552 -0.520811 0 -3.49651 -12 -48.2565 -13 9 -28.8081 -35.9582 -2.92674 -3.43853 
-0.582631 0 -10.9148 -0.520111 0 -12.8019 -12 -43.8655 -13 9 -28.3196 -35.9582 -2.92674 -3.43853 
-0.852289 0 -11.1154 -0.176405 0 -6.76964 -6 -50.2896 -13 10 -33.9751 -39.0785 -0.089979 -0.665943 
-1.26215 0 -4.20469 -0.688806 -4.20469 -3.49651 -4 -49.2088 -14 11 -42.7952 -39.0785 -8.97522 -2.51177 
-0.778061 0 -6.32972 -0.17798 0 -7.7012 -10 -50.8211 -13 10 -32.7438 -39.0785 -0.154517 -0.665943 
-0.749685 -1.60944 -5.52545 -0.18434 -1.60944 -3.49651 -8 -47.4239 -13 9 -35.5137 -42.6638 -3.61989 -4.13168 
-1.2283 0 -5.52545 -0.18434 0 -5.81413 -6 -47.7003 -13 9 -35.0636 -46.1844 -2.8622 -4.77134 
-0.496778 0 -4.20469 -0.431478 -4.20469 -3.49651 -4 -54.935 -13 12 -37.0723 -37.6526 -1.00196 -0.953627 
-1.02171 -2.56495 -6.91075 -0.510881 -6.91075 -2.56495 -6 -49.8113 -13 10 -30.8601 -35.9582 -2.86257 -3.43853 
-1.04367 0 -6.76964 -0.691901 0 -9.73014 -8 -44.4205 -14 11 -42.5416 -39.0785 -8.92666 -2.51177 
-1.19963 0 -1.94591 -0.17798 -1.94591 -1.60944 -4 -52.8902 -13 10 -32.7692 -43.064 -5.63516 -7.54393 
-0.278298 0 -6.76964 -0.434573 0 -9.73014 -8 -50.1467 -13 12 -36.8188 -37.6526 -0.953408 -0.953627 
-1.71046 0 0 -1.19963 0 0 0 -51.805 -13 10 -39.4749 -49.7697 -6.32831 -8.23708 
-0.68559 0 -12.2951 -0.380124 0 0 -12 -50.3813 -13 9 -33.1545 -39.0785 -0.0896118 -0.665943 
-0.717471 0 -9.02196 -0.211074 0 -9.82623 -10 -48.3307 -13 9 -31.9231 -39.0785 -0.15415 -0.665943 
-1.19963 0 -4.20469 -0.17798 -4.20469 -1.60944 -4 -50.2618 -13 10 -35.8842 -46.1844 -2.86257 -4.77134 
-0.205667 0 -12.9957 -0.0466127 0 -8.42574 -8 -48.6472 -13 10 -32.4902 -39.0785 -0.105961 -0.665943 
-0.880953 0 -12.4362 -0.211074 0 -9.4757 -8 -47.2222 -13 9 -33.1545 -39.0785 -0.0896118 -0.665943 
-0.747755 0 -8.27563 -0.514452 0 -3.49651 -8 -54.0774 -13 10 -29.6288 -35.9582 -2.92711 -3.43853 
-0.861319 0 -8.96891 -0.524847 -7.35947 -1.94591 -4 -52.853 -13 10 -28.8867 -35.9582 -2.87855 -3.43853 
-0.716492 0 -18.9543 -0.052327 0 -4.17439 -12 -44.4723 -13 11 -34.924 -39.0785 -0.106109 -0.665943 
-1.19799 -4.20469 -5.52545 -0.695165 0 -4.20469 -4 -47.7003 -13 9 -35.0636 -46.1844 -2.8622 -4.77134 
-0.351767 0 -3.21888 -0.519133 0 -15.1662 -10 -49.6942 -13 10 -28.8867 -35.9582 -2.87855 -3.43853 
-0.524847 0 -10.9148 -0.861319 0 -7.35947 -6 -51.9664 -13 10 -28.8867 -35.9582 -2.87855 -3.43853 
-0.583905 0 -3.55535 -0.856583 0 -10.856 -8 -52.897 -13 9 -28.3196 -35.9582 -2.92674 -3.43853 
-0.526121 0 -3.21888 -0.524847 0 -8.96891 -6 -49.957 -13 10 -35.5924 -42.6638 -3.5717 -4.13168 
